1.83993;-1.59139;3.00802;147;147;147
1.82535;-1.60853;3.00797;148;148;148
1.8107;-1.6256;3.00786;149;149;149
1.79706;-1.64397;3.00861;149;149;149
1.7823;-1.6609;3.00841;149;149;149
1.76748;-1.67774;3.00816;149;149;149
1.75313;-1.6952;3.00831;149;149;149
1.73872;-1.71259;3.00841;148;148;148
1.72374;-1.7292;3.00801;148;148;148
1.70972;-1.74714;3.00846;148;148;148
1.69514;-1.76431;3.00842;148;148;148
1.68051;-1.7814;3.00833;148;148;148
1.66632;-1.79912;3.00863;147;147;147
1.65158;-1.81606;3.00844;148;148;148
1.63679;-1.83292;3.00821;147;147;147
1.62292;-1.85114;3.00882;147;147;147
1.60803;-1.86785;3.00849;147;147;147
1.59357;-1.8852;3.00856;146;146;146
1.57906;-1.90248;3.00858;146;146;146
1.56497;-1.92042;3.009;145;145;145
1.54989;-1.93681;3.00849;145;145;145
1.5357;-1.9546;3.00882;144;144;144
1.52145;-1.97232;3.00909;144;144;144
1.50624;-1.98847;3.00845;143;143;143
1.49235;-2.00679;3.00908;143;143;143
1.47795;-2.02428;3.00922;142;142;142
1.46262;-2.0402;3.00845;142;142;142
1.44858;-2.0583;3.00894;142;142;142
1.43448;-2.07632;3.00938;140;140;140
1.41947;-2.09276;3.00892;139;139;139
1.40442;-2.10911;3.00841;138;138;138
1.39019;-2.12692;3.00872;138;138;138
1.37591;-2.14465;3.00899;137;137;137
1.36158;-2.16231;3.00922;136;136;136
1.34721;-2.1799;3.0094;135;135;135
1.3328;-2.19741;3.00955;133;133;133
1.31834;-2.21485;3.00964;133;133;133
1.30384;-2.23222;3.0097;132;132;132
1.2893;-2.24951;3.00972;131;131;131
1.27473;-2.26673;3.00969;130;130;130
1.26011;-2.28387;3.00963;128;128;128
1.24546;-2.30094;3.00952;127;127;127
1.23077;-2.31793;3.00938;125;125;125
1.21605;-2.33485;3.00919;123;123;123
1.20129;-2.3517;3.00897;121;121;121
1.1865;-2.36846;3.00871;120;120;120
1.17318;-2.38835;3.01009;118;118;118
1.15832;-2.40497;3.00975;115;115;115
1.14343;-2.42152;3.00937;113;113;113
1.12851;-2.43799;3.00896;110;110;110
1.115;-2.45761;3.01018;107;107;107
1.09966;-2.47312;3.00927;108;108;108
1.08255;-2.48451;3.00624;128;128;128
1.06303;-2.49011;3.00028;154;154;154
1.04116;-2.48988;2.99139;157;157;157
1.01941;-2.48951;2.9825;159;159;159
0.998123;-2.4898;2.97403;159;159;159
0.97695;-2.48994;2.96555;160;160;160
0.95622;-2.49077;2.95748;161;161;161
0.934946;-2.4898;2.94858;161;161;161
0.914443;-2.49035;2.94051;162;162;162
0.894048;-2.49075;2.93243;162;162;162
0.87313;-2.48936;2.92353;162;162;162
0.85359;-2.49115;2.91627;162;162;162
0.832909;-2.48949;2.90737;162;162;162
0.813577;-2.49102;2.9001;162;162;162
0.793436;-2.48993;2.89162;162;162;162
0.774013;-2.49037;2.88394;163;163;163
0.754992;-2.49153;2.87667;163;163;163
0.735193;-2.49004;2.86819;162;162;162
0.716093;-2.49011;2.86052;163;163;163
0.697385;-2.4909;2.85326;162;162;162
0.678778;-2.49157;2.84599;163;163;163
0.660272;-2.49212;2.83872;162;162;162
0.641869;-2.49257;2.83146;163;163;163
0.623022;-2.49119;2.8234;162;162;162
0.60429;-2.4897;2.81535;163;163;163
0.586206;-2.48979;2.80809;162;162;162
0.568224;-2.48977;2.80084;163;163;163
0.551122;-2.49221;2.79478;162;162;162
0.533591;-2.49283;2.78793;162;162;162
0.515905;-2.49249;2.78069;163;163;163
0.498323;-2.49205;2.77346;163;163;163
0.480843;-2.49149;2.76623;163;163;163
0.463468;-2.49083;2.75901;163;163;163
0.446675;-2.4918;2.75257;163;163;163
0.429974;-2.49267;2.74614;162;162;162
0.412898;-2.49171;2.73893;162;162;162
0.395926;-2.49065;2.73173;162;162;162
0.379964;-2.49296;2.72609;161;161;161
0.363188;-2.4917;2.71891;160;160;160
0.347396;-2.49383;2.71327;144;144;144
0.333202;-2.50198;2.71032;126;126;126
0.319898;-2.51355;2.70889;110;110;110
0.307235;-2.52767;2.70858;110;110;110
0.29498;-2.5435;2.70902;109;109;109
0.282501;-2.5584;2.70905;109;109;109
0.270009;-2.57325;2.70906;108;108;108
0.257307;-2.58717;2.70867;107;107;107
0.244989;-2.60279;2.70902;107;107;107
0.232655;-2.61838;2.70934;106;106;106
0.220115;-2.63303;2.70927;105;105;105
0.207565;-2.64762;2.70917;104;104;104
0.195006;-2.66218;2.70905;104;104;104
0.182439;-2.67668;2.70892;104;104;104
0.17004;-2.69202;2.70913;103;103;103
0.157628;-2.70731;2.70932;102;102;102
0.145032;-2.72167;2.70913;102;102;102
0.132598;-2.73686;2.70928;101;101;101
0.120152;-2.75201;2.70941;101;101;101
0.107533;-2.76623;2.70915;101;101;101
0.0950675;-2.78129;2.70925;101;101;101
0.082592;-2.7963;2.70932;100;100;100
0.0699539;-2.81037;2.70901;100;100;100
0.0574626;-2.82529;2.70904;99;99;99
0.0449629;-2.84016;2.70906;98;98;98
0.0324548;-2.85499;2.70905;98;98;98
0.0199395;-2.86977;2.70903;97;97;97
0.00741693;-2.88451;2.709;96;96;96
-0.00484089;-2.901;2.70966;96;96;96
-0.017382;-2.91565;2.70958;96;96;96
-0.0299291;-2.93026;2.70949;95;95;95
-0.0424815;-2.94482;2.70938;94;94;94
-0.0550383;-2.95934;2.70925;93;93;93
-0.0674776;-2.97472;2.70946;90;90;90
1.99764;1.67412;1.95234;186;186;186
1.99782;1.66575;1.95522;186;186;186
1.99705;1.6573;1.95776;187;187;187
1.99807;1.64885;1.96101;190;190;190
1.99725;1.64032;1.96355;190;190;190
1.99822;1.63177;1.96681;191;191;191
1.99733;1.62314;1.96936;193;193;193
1.99823;1.61449;1.97263;194;194;194
1.99729;1.60578;1.97518;196;196;196
1.99812;1.59702;1.97846;197;197;197
1.99756;1.58822;1.9812;201;201;201
1.99788;1.57936;1.9843;201;201;201
1.99771;1.57046;1.98723;202;202;202
1.9975;1.5615;1.99016;205;205;205
1.99816;1.55249;1.99345;206;206;206
1.99789;1.54344;1.99639;206;206;206
1.99758;1.53433;1.99932;209;209;209
1.99813;1.52516;2.00263;211;211;211
1.99775;1.51596;2.00557;212;212;212
1.99733;1.50671;2.00852;212;212;212
1.99778;1.49737;2.01183;218;218;218
1.99818;1.48799;2.01515;214;214;214
1.99765;1.47858;2.0181;217;217;217
1.99798;1.46908;2.02143;218;218;218
1.99782;1.45956;2.02457;219;219;219
1.99761;1.44997;2.02771;222;222;222
1.99782;1.44032;2.03104;221;221;221
1.99799;1.4306;2.03437;218;218;218
1.99811;1.42083;2.03771;222;222;222
1.99819;1.41101;2.04105;222;222;222
1.99778;1.40116;2.04419;224;224;224
1.99778;1.39122;2.04753;226;226;226
1.99817;1.38119;2.05106;226;226;226
1.99808;1.37115;2.0544;227;227;227
1.99793;1.36104;2.05774;229;229;229
1.99819;1.35084;2.06128;228;228;228
1.99796;1.34063;2.06462;229;229;229
1.99813;1.33031;2.06816;229;229;229
1.9978;1.31998;2.0715;228;228;228
1.99787;1.30955;2.07503;230;230;230
1.99833;1.29901;2.07876;229;229;229
1.9983;1.28846;2.0823;231;231;231
1.99778;1.27791;2.08564;230;230;230
1.99809;1.26719;2.08937;232;232;232
1.99835;1.25641;2.0931;231;231;231
1.99811;1.24562;2.09663;233;233;233
1.99826;1.23472;2.10036;233;233;233
1.99792;1.22381;2.10389;233;233;233
1.99841;1.21273;2.10781;233;233;233
1.99795;1.2017;2.11134;234;234;234
1.99833;1.19049;2.11526;233;233;233
1.99821;1.17928;2.11898;232;232;232
1.99847;1.16794;2.1229;232;232;232
1.99823;1.15661;2.12661;233;233;233
1.99793;1.14521;2.13033;233;233;233
1.99845;1.13361;2.13444;233;233;233
1.99847;1.12202;2.13834;232;232;232
1.99843;1.11036;2.14225;232;232;232
1.99789;1.09872;2.14595;230;230;230
1.99816;1.08685;2.15005;231;231;231
1.99836;1.07492;2.15414;230;230;230
1.99851;1.06292;2.15824;230;230;230
1.99859;1.05085;2.16232;228;228;228
1.99859;1.03872;2.16641;227;227;227
1.99854;1.02653;2.17049;225;225;225
1.99841;1.01426;2.17456;224;224;224
1.99822;1.00194;2.17863;222;222;222
1.99882;0.989349;2.1831;217;217;217
1.99849;0.976888;2.18716;214;214;214
1.99895;0.964162;2.19162;211;211;211
1.99848;0.951569;2.19567;210;210;210
1.99879;0.938703;2.20012;205;205;205
1.99859;0.925874;2.20436;201;201;201
1.99876;0.912869;2.2088;200;200;200
1.99884;0.899794;2.21323;200;200;200
1.99886;0.886649;2.21766;200;200;200
1.99879;0.873435;2.22207;200;200;200
1.99864;0.860152;2.22648;199;199;199
1.99884;0.846683;2.23109;199;199;199
1.99896;0.833142;2.23569;199;199;199
1.999;0.819529;2.24029;198;198;198
1.99896;0.805845;2.24487;196;196;196
1.99925;0.791965;2.24966;196;196;196
1.99862;0.778265;2.25401;196;196;196
1.99874;0.764243;2.25877;195;195;195
1.99878;0.750146;2.26353;195;195;195
1.99915;0.735844;2.26849;195;195;195
1.99901;0.721601;2.27322;195;195;195
1.9992;0.70715;2.27816;195;195;195
1.99888;0.692763;2.28287;194;194;194
1.99931;0.678024;2.288;195;195;195
1.99922;0.66335;2.2929;196;196;196
1.99904;0.648603;2.29779;195;195;195
1.9996;0.633489;2.30309;195;195;195
1.99923;0.618596;2.30795;194;194;194
1.99959;0.603328;2.31323;194;194;194
1.99944;0.588135;2.31828;194;194;194
1.99919;0.572868;2.32331;195;195;195
1.99966;0.557215;2.32877;195;195;195
2.00002;0.541482;2.3342;198;198;198
1.99947;0.525991;2.33919;199;199;199
1.99963;0.510104;2.3446;201;201;201
1.99968;0.494138;2.34999;202;202;202
1.99963;0.478096;2.35536;203;203;203
1.99987;0.461809;2.36094;203;203;203
2.00001;0.445441;2.3665;204;204;204
1.99963;0.429169;2.37182;205;205;205
1.99955;0.412648;2.37734;206;206;206
2.00015;0.395695;2.38328;206;206;206
1.99984;0.379016;2.38877;207;207;207
2.00021;0.361901;2.39467;208;208;208
2.00006;0.344888;2.40033;209;209;209
1.99981;0.327795;2.40598;209;209;209
2.00022;0.310253;2.41204;210;210;210
2.00011;0.292818;2.41787;211;211;211
2.00028;0.275111;2.42389;212;212;212
2.00033;0.257324;2.42989;212;212;212
2.00025;0.239458;2.43587;213;213;213
2.00044;0.221314;2.44204;213;213;213
2.0005;0.203087;2.4482;214;214;214
2.00043;0.184783;2.45433;214;214;214
2.00062;0.166192;2.46065;214;214;214
2.00068;0.147519;2.46696;214;214;214
2.0006;0.128766;2.47323;213;213;213
2.0004;0.109932;2.47949;213;213;213
2.00082;0.0905941;2.48616;213;213;213
2.00111;0.0711708;2.4928;212;212;212
2.00125;0.0516629;2.49942;209;209;209
2.00125;0.0320738;2.50601;204;204;204
2.00112;0.0124005;2.51258;200;200;200
2.00085;-0.00735354;2.51911;200;200;200
2.00118;-0.027633;2.52606;198;198;198
2.00136;-0.0480009;2.53299;196;196;196
2.00103;-0.0682247;2.53966;194;194;194
2.00129;-0.088987;2.54674;192;192;192
2.0014;-0.109835;2.5538;190;190;190
2.00136;-0.130769;2.56082;186;186;186
2.00154;-0.152021;2.56804;185;185;185
2.00155;-0.173358;2.57522;192;192;192
2.00142;-0.19478;2.58237;189;189;189
2.00185;-0.216767;2.58994;185;185;185
2.00212;-0.238845;2.59747;181;181;181
2.00151;-0.260516;2.60452;178;178;178
2.00217;-0.283259;2.61243;176;176;176
2.00161;-0.305343;2.61963;174;174;174
2.00158;-0.328008;2.62724;174;174;174
2.00175;-0.351014;2.63504;174;174;174
2.00174;-0.374104;2.64281;174;174;174
2.00157;-0.397282;2.65053;174;174;174
2.00262;-0.42158;2.65912;175;175;175
2.0021;-0.444928;2.66677;176;176;176
2.00245;-0.46915;2.67505;176;176;176
2.00228;-0.493195;2.68307;178;178;178
2.00227;-0.51759;2.69127;180;180;180
2.00242;-0.542342;2.69966;182;182;182
2.00273;-0.567454;2.70823;184;184;184
2.00285;-0.592654;2.71675;186;186;186
2.00246;-0.61767;2.72501;188;188;188
2.00322;-0.643874;2.73412;191;191;191
2.00245;-0.669061;2.74229;191;191;191
2.00282;-0.695446;2.75131;191;191;191
2.00235;-0.72136;2.75983;189;189;189
2.00233;-0.747925;2.76876;186;186;186
2.00213;-0.774577;2.77764;181;181;181
2.00302;-0.802467;2.78738;173;173;173
2.00242;-0.829296;2.79616;166;166;166
2.0029;-0.857373;2.8058;160;160;160
2.00318;-0.885545;2.81538;157;157;157
2.00262;-0.913218;2.82447;157;157;157
2.00312;-0.942163;2.8344;155;155;155
2.00403;-0.971798;2.84473;154;154;154
2.00285;-0.999731;2.85365;154;154;154
2.00271;-1.02895;2.86342;152;152;152
2.00298;-1.05887;2.87359;152;152;152
2.00303;-1.08888;2.8837;150;150;150
2.00285;-1.11898;2.89376;149;149;149
2.00307;-1.14978;2.90421;148;148;148
2.00427;-1.18193;2.9155;147;147;147
2.00343;-1.2123;2.92537;146;146;146
2.00417;-1.24464;2.93655;144;144;144
2.00348;-1.27582;2.94675;142;142;142
2.00434;-1.30899;2.95825;140;140;140
2.00436;-1.34162;2.96924;138;138;138
2.00415;-1.37434;2.98016;134;134;134
2.00429;-1.4078;2.99146;125;125;125
2.00303;-1.44006;3.00181;117;117;117
1.99582;-1.46587;3.00762;125;125;125
1.9822;-1.48447;3.00844;132;132;132
1.9668;-1.50104;3.00787;135;135;135
1.95248;-1.51886;3.00814;137;137;137
1.93808;-1.5366;3.00837;139;139;139
1.92306;-1.55359;3.00809;142;142;142
1.90854;-1.57119;3.00822;143;143;143
1.89395;-1.58871;3.00829;144;144;144
1.8793;-1.60615;3.00831;145;145;145
1.86459;-1.62352;3.00828;146;146;146
1.84981;-1.64081;3.0082;147;147;147
1.83551;-1.65871;3.00852;148;148;148
1.82062;-1.67585;3.00834;148;148;148
1.8062;-1.69361;3.00856;148;148;148
1.79119;-1.71059;3.00828;148;148;148
1.77665;-1.7282;3.0084;147;147;147
1.76205;-1.74573;3.00848;148;148;148
1.74739;-1.76318;3.00849;148;148;148
1.73267;-1.78056;3.00847;148;148;148
1.7179;-1.79786;3.00839;148;148;148
1.70358;-1.81579;3.00871;148;148;148
1.6887;-1.83294;3.00854;147;147;147
1.67377;-1.85001;3.00833;147;147;147
1.65976;-1.86844;3.00894;147;147;147
1.64473;-1.88535;3.00863;147;147;147
1.63061;-1.90364;3.00915;147;147;147
1.61499;-1.91966;3.00831;146;146;146
1.60124;-1.93853;3.00917;146;146;146
1.58601;-1.95513;3.00867;145;145;145
1.57167;-1.97312;3.009;145;145;145
1.55728;-1.99103;3.00929;144;144;144
1.54191;-2.00739;3.00866;144;144;144
1.52788;-2.0259;3.00928;143;143;143
1.51243;-2.04209;3.00856;143;143;143
1.49784;-2.0597;3.00867;142;142;142
1.48365;-2.07799;3.00916;142;142;142
1.46941;-2.09621;3.0096;141;141;141
1.4538;-2.11208;3.00871;140;140;140
1.43902;-2.12938;3.00864;139;139;139
1.42464;-2.14737;3.00895;138;138;138
1.41021;-2.16529;3.00922;137;137;137
1.39573;-2.18314;3.00944;136;136;136
1.3812;-2.20091;3.00962;135;135;135
1.36663;-2.2186;3.00976;134;134;134
1.35201;-2.23623;3.00986;133;133;133
1.33736;-2.25377;3.00991;132;132;132
1.32265;-2.27124;3.00992;131;131;131
1.30792;-2.28864;3.00989;130;130;130
1.29314;-2.30596;3.00982;129;129;129
1.27832;-2.3232;3.00971;127;127;127
1.26347;-2.34037;3.00956;125;125;125
1.24858;-2.35746;3.00937;124;124;124
1.23366;-2.37447;3.00914;121;121;121
1.21909;-2.39221;3.00929;120;120;120
1.20485;-2.41066;3.00982;117;117;117
1.1902;-2.42825;3.00988;114;114;114
1.17514;-2.44496;3.0095;110;110;110
1.16042;-2.4624;3.00949;107;107;107
1.14494;-2.47815;3.00861;115;115;115
1.12657;-2.48736;3.00438;133;133;133
1.10539;-2.48997;2.99681;148;148;148
1.08326;-2.49001;2.988;152;152;152
1.06125;-2.48989;2.97917;156;156;156
1.03936;-2.48962;2.97035;159;159;159
1.01793;-2.49001;2.96193;161;161;161
0.996615;-2.49026;2.95351;162;162;162
0.975081;-2.48954;2.94468;162;162;162
0.954;-2.48949;2.93625;163;163;163
0.933362;-2.49013;2.92824;163;163;163
0.912511;-2.4898;2.91981;164;164;164
0.892097;-2.49016;2.91178;164;164;164
0.871793;-2.49038;2.90376;164;164;164
0.851602;-2.49047;2.89573;164;164;164
0.831521;-2.49042;2.88771;164;164;164
0.811859;-2.49108;2.88008;164;164;164
0.791697;-2.48993;2.87166;164;164;164
0.772554;-2.49117;2.86444;164;164;164
0.753213;-2.49144;2.85681;164;164;164
0.733397;-2.48991;2.84839;164;164;164
0.714566;-2.49078;2.84117;164;164;164
0.695838;-2.49152;2.83395;164;164;164
0.677211;-2.49215;2.82673;164;164;164
0.658407;-2.49182;2.81912;163;163;163
0.63916;-2.48967;2.81072;163;163;163
0.620851;-2.48994;2.8035;164;164;164
0.602647;-2.49011;2.7963;163;163;163
0.584544;-2.49016;2.78909;163;163;163
0.566545;-2.4901;2.78189;163;163;163
0.548648;-2.48992;2.77469;163;163;163
0.531878;-2.49307;2.76906;164;164;164
0.514177;-2.49269;2.76187;163;163;163
0.496578;-2.4922;2.75469;164;164;164
0.479084;-2.4916;2.74751;164;164;164
0.461695;-2.4909;2.74033;163;163;163
0.444888;-2.49183;2.73394;163;163;163
0.428173;-2.49265;2.72755;163;163;163
0.411084;-2.49165;2.7204;162;162;162
0.394787;-2.49315;2.7144;147;147;147
0.380162;-2.50064;2.71108;131;131;131
0.366247;-2.51067;2.70891;112;112;112
0.353674;-2.52587;2.709;111;111;111
0.341085;-2.54101;2.70907;111;111;111
0.328482;-2.55611;2.70912;109;109;109
0.315865;-2.57115;2.70915;109;109;109
0.303235;-2.58614;2.70915;108;108;108
0.290592;-2.60107;2.70913;108;108;108
0.277937;-2.61596;2.70909;107;107;107
0.265469;-2.63167;2.7094;106;106;106
0.252593;-2.64557;2.70894;106;106;106
0.240097;-2.66119;2.7092;105;105;105
0.227398;-2.67587;2.70907;105;105;105
0.214875;-2.69139;2.7093;105;105;105
0.202154;-2.70597;2.70913;105;105;105
0.189605;-2.72139;2.7093;104;104;104
0.177043;-2.73676;2.70946;103;103;103
0.164295;-2.75119;2.70923;103;103;103
0.151712;-2.76647;2.70935;102;102;102
0.138949;-2.7808;2.70908;102;102;102
0.126346;-2.79598;2.70916;102;102;102
0.113732;-2.81111;2.70921;101;101;101
0.101108;-2.82619;2.70925;100;100;100
0.0884753;-2.84123;2.70927;100;100;100
0.0758333;-2.85622;2.70926;99;99;99
0.0631833;-2.87117;2.70924;99;99;99
0.0505251;-2.88606;2.7092;99;99;99
0.03786;-2.90092;2.70915;98;98;98
0.0253292;-2.91662;2.70943;97;97;97
0.0127864;-2.93228;2.70969;97;97;97
9.65389e-05;-2.947;2.70958;97;97;97
-0.012599;-2.96167;2.70945;97;97;97
-0.0251693;-2.97719;2.70965;96;96;96
-0.0378767;-2.99178;2.70949;95;95;95
-0.0504639;-3.00722;2.70966;94;94;94
-0.063182;-3.02171;2.70946;91;91;91
1.99798;1.67534;1.94186;184;184;184
1.99772;1.66695;1.94456;186;186;186
1.99743;1.65852;1.94725;189;189;189
1.99803;1.65006;1.9503;189;189;189
1.99722;1.64152;1.95283;192;192;192
1.99821;1.63297;1.95606;194;194;194
